CUSTOMER ID,USER NAME,PRODUCT ID,PRODUCT NAME,Text,SENTIMENT LABEL,SENTIMENT SCORE
C2336,Aarav Verma,P2336,Parle Milano,"Parle Milano used to be better, but the quality has dropped.",positive,0.7083333333333333
C2337,Aarav Gowda,P2337,Parle Kreams,Perfect crunch and flavor — Parle Kreams is the best biscuit ever!,positive,0.75
C2338,Aarav Menon,P2338,Parle Kreams,Parle Milano is okay for a quick snack.,positive,0.7142857142857143
C2339,Sneha Kumar,P2339,Parle Happy Happy,Parle Kreams is my favorite snack with tea or coffee.,positive,0.836111111
C2340,Ananya Patel,P2340,Parle-G,"Nothing too special, Parle Kreams is just okay.",positive,0.6666666666666666
C2341,Kiran Reddy,P2341,Parle Monaco,"Parle Happy Happy is fine, but sometimes lacks freshness.",positive,0.675
C2342,Ananya Verma,P2342,Parle KrackJack,"Decent snack, Parle-G could be a bit more crispy.",positive,0.8
C2343,Kiran Sharma,P2343,Parle KrackJack,Too sweet for my liking — Parle Monaco needs improvement.,positive,0.8
C2344,Ananya Das,P2344,Parle Monaco,Amazing quality and taste — Parle KrackJack has been my go-to for years.,positive,0.8
C2345,Vikram Das,P2345,Parle Milano,Amazing quality and taste — Parle KrackJack has been my go-to for years.,positive,0.75
C2346,Rohit Patel,P2346,Parle Hide & Seek,Amazing quality and taste — Parle Monaco has been my go-to for years.,negative,0.43333333333333335
C2347,Isha Das,P2347,Parle Hide & Seek,"Parle Milano used to be better, but the quality has dropped.",positive,0.8
C2348,Sneha Kumar,P2348,Parle KrackJack,"Disappointed with the latest pack of Parle Hide & Seek, not fresh.",positive,1
C2349,Aarav Gowda,P2349,Parle Happy Happy,Amazing quality and taste — Parle Hide & Seek has been my go-to for years.,positive,0.5875
C2350,Rohit Verma,P2350,Parle-G,Perfect crunch and flavor — Parle KrackJack is the best biscuit ever!,positive,0.675
C2351,Aishwarya Verma,P2351,Parle-G,"Parle Happy Happy was stale this time, poor experience.",positive,0.8
C2352,Neha Menon,P2352,Parle Happy Happy,Too sweet for my liking — Parle-G needs improvement.,positive,0.8500000000000001
C2353,Kiran Gowda,P2353,Parle-G,Amazing quality and taste — Parle-G has been my go-to for years.,positive,0.6666666666666666
C2354,Aarav Singh,P2354,Parle Happy Happy,Parle Happy Happy is my favorite snack with tea or coffee.,positive,0.8041666666666667
C2355,Ravi Das,P2355,Parle-G,"Decent snack, Parle-G could be a bit more crispy.",neutral,0.5
C2356,Sneha Sharma,P2356,Parle Kreams,Parle Happy Happy is okay for a quick snack.,positive,0.7142857142857143
C2357,Vikram Nair,P2357,Parle-G,"The taste of Parle-G has changed recently, not a fan.",positive,1
C2358,Ananya Das,P2358,Parle Happy Happy,"Nothing too special, Parle Kreams is just okay.",positive,0.6816666666666666
C2359,Aarav Verma,P2359,Parle-G,Perfect crunch and flavor — Parle-G is the best biscuit ever!,positive,0.75
C2360,Aarav Sharma,P2360,Parle Happy Happy,"Average experience, Parle Happy Happy tastes good but not exceptional.",positive,0.836111111
C2361,Vikram Gowda,P2361,Parle Kreams,"Parle-G used to be better, but the quality has dropped.",neutral,0.5
C2362,Isha Verma,P2362,Parle Milano,"Parle Happy Happy is fine, but sometimes lacks freshness.",neutral,0.5
C2363,Rohit Reddy,P2363,Parle Happy Happy,"The taste of Parle Kreams has changed recently, not a fan.",positive,0.7833333333333333
C2364,Sneha Nair,P2364,Parle Happy Happy,The Parle Milano biscuits bring back childhood memories!,positive,0.7666666666666666
C2365,Sneha Reddy,P2365,Parle Kreams,"Decent snack, Parle Happy Happy could be a bit more crispy.",negative,0.275
C2366,Isha Das,P2366,Parle-G,"The taste of Parle Happy Happy has changed recently, not a fan.",positive,0.75
C2367,Ravi Reddy,P2367,Nandini Paneer,"Poor quality Paneer from Nandini, needs improvement.",neutral,0.5
C2368,Kiran Reddy,P2368,Milky Mist Paneer,"Nothing special about Milky Mist Paneer, it's fine.",neutral,0.5
C2369,Varun Gowda,P2369,Milky Mist Cheese,"Really impressed with Milky Mist's Cheese, worth the price.",neutral,0.5
C2370,Ananya Reddy,P2370,Amul Ice Cream,"The quality of Amul Ice Cream is excellent, very fresh and tasty!",neutral,0.5
C2371,Kiran Verma,P2371,Nandini Ghee,"Decent taste, but Nandini Ghee could improve a bit.",neutral,0.5
C2372,Meera Patel,P2372,Gowardhan Ghee,"Poor quality Ghee from Gowardhan, needs improvement.",neutral,0.5
C2373,Aarav Gowda,P2373,Amul Ghee,"Nothing special about Amul Ghee, it's fine.",neutral,0.5
C2374,Kiran Verma,P2374,Aavin Milk,"Really impressed with Aavin's Milk, worth the price.",neutral,0.5
C2375,Ravi Gowda,P2375,Mother Dairy Ice Cream,"Disappointed with Mother Dairy, the Ice Cream did not meet expectations.",neutral,0.5
C2376,Ananya Verma,P2376,Aavin Curd,"Aavin always delivers great taste, especially their Curd.",neutral,0.5
C2377,Kiran Singh,P2377,Nandini Butter,"Nandini Butter is okay, not too great but not bad either.",neutral,0.5
C2378,Rohit Kumar,P2378,Aavin Ghee,"Aavin Ghee is my family's favorite, highly recommended!",neutral,0.5
C2379,Aditi Reddy,P2379,Nandini Milk,"Not satisfied with Nandini Milk, the quality has dropped.",neutral,0.5
C2380,Ananya Menon,P2380,Mother Dairy Ice Cream,"Mother Dairy always delivers great taste, especially their Ice Cream.",neutral,0.5
C2381,Isha Reddy,P2381,Verka Dahi,"The Dahi from Verka is average, acceptable for the price.",neutral,0.5
C2382,Meera Singh,P2382,Nandini Curd,"Nandini Curd is okay, not too great but not bad either.",neutral,0.5
C2383,Meera Sharma,P2383,Mother Dairy Lassi,"Disappointed with Mother Dairy, the Lassi did not meet expectations.",neutral,0.5
C2384,Kiran Singh,P2384,Nandini Ghee,"Not satisfied with Nandini Ghee, the quality has dropped.",neutral,0.5
C2385,Isha Patel,P2385,Mother Dairy Milk,"Amazing experience with Mother Dairy Milk, very high quality.",neutral,0.5
C2386,Sneha Singh,P2386,Milky Mist Cheese,Milky Mist Cheese is good but sometimes inconsistent.,neutral,0.5
C2387,Ananya Singh,P2387,Aavin Ghee,"Disappointed with Aavin, the Ghee did not meet expectations.",neutral,0.5
C2388,Sneha Iyer,P2388,Milky Mist Yogurt,"Not satisfied with Milky Mist Yogurt, the quality has dropped.",neutral,0.5
C2389,Varun Iyer,P2389,Aavin Milk,"Amazing experience with Aavin Milk, very high quality.",neutral,0.5
C2390,Isha Menon,P2390,Amul Cheese,"Not satisfied with Amul Cheese, the quality has dropped.",neutral,0.5
C2391,Meera Menon,P2391,Aavin Curd,Aavin Curd is good but sometimes inconsistent.,neutral,0.5
C2392,Meera Gowda,P2392,Milky Mist Yogurt,"Milky Mist Yogurt is my family's favorite, highly recommended!",neutral,0.5
C2393,Aarav Das,P2393,Paras Dairy Milk,"Decent taste, but Paras Dairy Milk could improve a bit.",neutral,0.5
C2394,Varun Singh,P2394,Mother Dairy Lassi,"Nothing special about Mother Dairy Lassi, it's fine.",neutral,0.5
C2395,Rohit Reddy,P2395,Gowardhan Ghee,The Ghee from Gowardhan was not fresh this time.,neutral,0.5
C2396,Aarav Menon,P2396,Nandini Butter,"The Butter from Nandini is average, acceptable for the price.",neutral,0.5
C2397,Ananya Reddy,P2397,Amul Cheese,Amul Cheese is good but sometimes inconsistent.,neutral,0.5
C2398,Aditi Iyer,P2398,Nandini Ghee,The Ghee from Nandini was not fresh this time.,neutral,0.5
C2399,Sneha Kumar,P2399,Milky Mist Ghee,"Milky Mist Ghee is okay, not too great but not bad either.",neutral,0.5
C2400,Sneha Iyer,P2400,Aavin Milk,"Poor quality Milk from Aavin, needs improvement.",neutral,0.5
C2401,Aditi Kumar,P2401,Mother Dairy Lassi,The Lassi from Mother Dairy was not fresh this time.,neutral,0.5
C2402,Aarav Gowda,P2402,Amul Cheese,"Amul always delivers great taste, especially their Cheese.",neutral,0.5
C2403,Meera Das,P2403,Amul Ghee,"Amul Ghee is my family's favorite, highly recommended!",neutral,0.5
C2404,Ananya Patel,P2404,Milky Mist Ghee,"Not satisfied with Milky Mist Ghee, the quality has dropped.",neutral,0.5
C2405,Kiran Verma,P2405,Milky Mist Ghee,The Ghee from Milky Mist was not fresh this time.,neutral,0.5
C2406,Ravi Sharma,P2406,Verka Paneer,"Verka Paneer is okay, not too great but not bad either.",neutral,0.5
C2407,Ananya Verma,P2407,Aavin Butter,"Bad experience, Aavin Butter lacked proper taste.",neutral,0.5
C2408,Aditi Verma,P2408,Nandini Milk,"Disappointed with Nandini, the Milk did not meet expectations.",neutral,0.5
C2409,Kiran Reddy,P2409,Nandini Butter,"The quality of Nandini Butter is excellent, very fresh and tasty!",neutral,0.5
C2410,Varun Singh,P2410,Aavin Curd,"Not satisfied with Aavin Curd, the quality has dropped.",neutral,0.5
C2411,Isha Gowda,P2411,Nandini Ghee,"Not satisfied with Nandini Ghee, the quality has dropped.",neutral,0.5
C2412,Aarav Reddy,P2412,Verka Dahi,"Poor quality Dahi from Verka, needs improvement.",neutral,0.5
C2413,Aditi Iyer,P2413,Paras Dairy Paneer,The Paneer from Paras Dairy was not fresh this time.,neutral,0.5
C2414,Rohit Reddy,P2414,Mother Dairy Milk,"Poor quality Milk from Mother Dairy, needs improvement.",neutral,0.5
C2415,Varun Gowda,P2415,Aavin Butter,"Not satisfied with Aavin Butter, the quality has dropped.",neutral,0.5
C2416,Rohit Kumar,P2416,Paras Dairy Milk,"Poor quality Milk from Paras Dairy, needs improvement.",neutral,0.5
C2417,Varun Iyer,P2417,Paras Dairy Paneer,"Really impressed with Paras Dairy's Paneer, worth the price.",neutral,0.5
C2418,Rohit Reddy,P2418,Aavin Butter,"The quality of Aavin Butter is excellent, very fresh and tasty!",neutral,0.5
C2419,Kiran Singh,P2419,Amul Paneer,"Disappointed with Amul, the Paneer did not meet expectations.",neutral,0.5
C2420,Sneha Menon,P2420,Mother Dairy Ice Cream,"Disappointed with Mother Dairy, the Ice Cream did not meet expectations.",neutral,0.5
C2421,Aditi Singh,P2421,Nandini Paneer,Nandini Paneer is good but sometimes inconsistent.,neutral,0.5
C2422,Kiran Sharma,P2422,Mother Dairy Lassi,"Really impressed with Mother Dairy's Lassi, worth the price.",neutral,0.5
C2423,Sneha Verma,P2423,Mother Dairy Curd,"Amazing experience with Mother Dairy Curd, very high quality.",neutral,0.5
C2424,Sneha Das,P2424,Milky Mist Cheese,"Milky Mist Cheese is okay, not too great but not bad either.",neutral,0.5
C2425,Aditi Gowda,P2425,Mother Dairy Curd,"Amazing experience with Mother Dairy Curd, very high quality.",neutral,0.5
C2426,Meera Sharma,P2426,Aavin Curd,"Really impressed with Aavin's Curd, worth the price.",neutral,0.5
C2427,Ravi Kumar,P2427,Aavin Milk,"Nothing special about Aavin Milk, it's fine.",neutral,0.5
C2428,Varun Verma,P2428,Amul Ice Cream,"Amazing experience with Amul Ice Cream, very high quality.",neutral,0.5
C2429,Sneha Patel,P2429,Aavin Milk,The Milk from Aavin was not fresh this time.,neutral,0.5
C2430,Ravi Sharma,P2430,Gowardhan Butter,"The quality of Gowardhan Butter is excellent, very fresh and tasty!",neutral,0.5
C2431,Isha Menon,P2431,Paras Dairy Dahi,"Paras Dairy Dahi is my family's favorite, highly recommended!",neutral,0.5
C2432,Varun Iyer,P2432,Verka Dahi,"Not satisfied with Verka Dahi, the quality has dropped.",neutral,0.5
C2433,Meera Sharma,P2433,Milky Mist Ghee,The Ghee from Milky Mist was not fresh this time.,neutral,0.5
C2434,Rohit Das,P2434,Gowardhan Ghee,"Not satisfied with Gowardhan Ghee, the quality has dropped.",neutral,0.5
C2435,Rohit Singh,P2435,Aavin Butter,"Amazing experience with Aavin Butter, very high quality.",neutral,0.5
C2436,Aditi Gowda,P2436,Nandini Curd,"Really impressed with Nandini's Curd, worth the price.",neutral,0.5
C2437,Rohit Das,P2437,Milky Mist Cheese,"Disappointed with Milky Mist, the Cheese did not meet expectations.",neutral,0.5
C2438,Ananya Sharma,P2438,Paras Dairy Paneer,"Paras Dairy Paneer is my family's favorite, highly recommended!",neutral,0.5
C2439,Aarav Verma,P2439,Mother Dairy Lassi,"Really impressed with Mother Dairy's Lassi, worth the price.",neutral,0.5
C2440,Meera Reddy,P2440,Nandini Curd,"Not satisfied with Nandini Curd, the quality has dropped.",neutral,0.5
C2441,Kiran Das,P2441,Amul Ghee,"Not satisfied with Amul Ghee, the quality has dropped.",neutral,0.5
C2442,Ananya Reddy,P2442,Amul Milk,"Nothing special about Amul Milk, it's fine.",neutral,0.5
C2443,Ravi Verma,P2443,Aavin Butter,"Poor quality Butter from Aavin, needs improvement.",neutral,0.5
C2444,Ravi Menon,P2444,Paras Dairy Paneer,"Nothing special about Paras Dairy Paneer, it's fine.",neutral,0.5
C2445,Ananya Verma,P2445,Mother Dairy Curd,"Mother Dairy Curd is my family's favorite, highly recommended!",neutral,0.5
C2446,Aditi Singh,P2446,Paras Dairy Milk,"The quality of Paras Dairy Milk is excellent, very fresh and tasty!",neutral,0.5
C2447,Aditi Reddy,P2447,Milky Mist Yogurt,"Milky Mist Yogurt is my family's favorite, highly recommended!",neutral,0.5
C2448,Sneha Sharma,P2448,Verka Dahi,"Verka always delivers great taste, especially their Dahi.",neutral,0.5
C2449,Kiran Patel,P2449,Mother Dairy Lassi,"Disappointed with Mother Dairy, the Lassi did not meet expectations.",neutral,0.5
C2450,Aditi Iyer,P2450,Nandini Butter,"Nandini always delivers great taste, especially their Butter.",neutral,0.5
C2451,Sneha Patel,P2451,Verka Dahi,"Verka always delivers great taste, especially their Dahi.",neutral,0.5
C2452,Sneha Patel,P2452,Milky Mist Yogurt,"Amazing experience with Milky Mist Yogurt, very high quality.",neutral,0.5
C2453,Aarav Sharma,P2453,Milky Mist Cheese,The Cheese from Milky Mist was not fresh this time.,neutral,0.5
C2454,Aarav Das,P2454,Amul Milk,The Milk from Amul was not fresh this time.,neutral,0.5
C2455,Meera Singh,P2455,Mother Dairy Milk,"Mother Dairy Milk is okay, not too great but not bad either.",neutral,0.5
C2456,Meera Iyer,P2456,Verka Dahi,"Really impressed with Verka's Dahi, worth the price.",neutral,0.5
C2457,Aditi Das,P2457,Verka Paneer,The Paneer from Verka was not fresh this time.,neutral,0.5
C2458,Meera Gowda,P2458,Mother Dairy Ghee,"Not satisfied with Mother Dairy Ghee, the quality has dropped.",neutral,0.5
C2459,Rohit Reddy,P2459,Amul Ghee,"Bad experience, Amul Ghee lacked proper taste.",neutral,0.5
C2460,Kiran Reddy,P2460,Nandini Curd,"Bad experience, Nandini Curd lacked proper taste.",neutral,0.5
C2461,Aarav Menon,P2461,Milky Mist Ghee,"Decent taste, but Milky Mist Ghee could improve a bit.",neutral,0.5
C2462,Rohit Iyer,P2462,Amul Butter,The Butter from Amul was not fresh this time.,neutral,0.5
C2463,Ravi Patel,P2463,Verka Ghee,"Verka Ghee is okay, not too great but not bad either.",neutral,0.5
C2464,Aditi Menon,P2464,Mother Dairy Ice Cream,"The Ice Cream from Mother Dairy is average, acceptable for the price.",neutral,0.5
C2465,Rohit Das,P2465,Aavin Ghee,"Decent taste, but Aavin Ghee could improve a bit.",neutral,0.5
C2466,Aarav Sharma,P2466,Gowardhan Butter,"Gowardhan Butter is okay, not too great but not bad either.",neutral,0.5
C2467,Ravi Verma,P2467,Milky Mist Cheese,"The Cheese from Milky Mist is average, acceptable for the price.",neutral,0.5
C2468,Aditi Sharma,P2468,Mother Dairy Lassi,"Nothing special about Mother Dairy Lassi, it's fine.",neutral,0.5
C2469,Meera Sharma,P2469,Gowardhan Ghee,"Gowardhan always delivers great taste, especially their Ghee.",neutral,0.5
C2470,Ravi Menon,P2470,Milky Mist Ghee,The Ghee from Milky Mist was not fresh this time.,neutral,0.5
C2471,Ananya Menon,P2471,Gowardhan Paneer,"Gowardhan always delivers great taste, especially their Paneer.",neutral,0.5
C2472,Meera Gowda,P2472,Mother Dairy Curd,"Disappointed with Mother Dairy, the Curd did not meet expectations.",neutral,0.5
C2473,Isha Das,P2473,Nandini Paneer,"Disappointed with Nandini, the Paneer did not meet expectations.",neutral,0.5
C2474,Meera Kumar,P2474,Milky Mist Paneer,"Poor quality Paneer from Milky Mist, needs improvement.",neutral,0.5
C2475,Meera Sharma,P2475,Verka Ghee,"Decent taste, but Verka Ghee could improve a bit.",neutral,0.5
C2476,Sneha Menon,P2476,Mother Dairy Curd,"The quality of Mother Dairy Curd is excellent, very fresh and tasty!",neutral,0.5
C2477,Aditi Menon,P2477,Verka Dahi,"Verka Dahi is my family's favorite, highly recommended!",neutral,0.5
C2478,Aarav Patel,P2478,Paras Dairy Dahi,"Paras Dairy always delivers great taste, especially their Dahi.",neutral,0.5
C2479,Varun Iyer,P2479,Milky Mist Cheese,"Bad experience, Milky Mist Cheese lacked proper taste.",neutral,0.5
C2480,Aditi Das,P2480,Verka Ghee,"Verka Ghee is my family's favorite, highly recommended!",neutral,0.5
C2481,Ananya Singh,P2481,Amul Ice Cream,"Amul always delivers great taste, especially their Ice Cream.",neutral,0.5
C2482,Kiran Menon,P2482,Verka Butter,"The Butter from Verka is average, acceptable for the price.",neutral,0.5
